Tray,Date,FlyID,Strain,Sex,Age,FilePath,Ignore,Notes,Ntrials,rBias,BatchID,uniquetrayID
1,13-Feb-2021,91,105,F,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,248,0.506072874493927,0,1
1,13-Feb-2021,92,105,F,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,485,0.615702479338843,0,1
1,13-Feb-2021,93,105,F,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,664,0.401206636500754,0,1
1,13-Feb-2021,94,105,F,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,813,0.562807881773399,0,1
1,13-Feb-2021,95,105,F,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,280,0.494623655913978,0,1
1,13-Feb-2021,96,105,M,1,02-13-2021-18-10-58__Y-Maze_RAI_535_1-96_Day1,1,,758,0.669749009247028,0,1
1,14-Feb-2021,1,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,2,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,193,0.578125,0,1
1,14-Feb-2021,3,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,432,0.487238979118329,0,1
1,14-Feb-2021,4,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,704,0.479374110953058,0,1
1,14-Feb-2021,5,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,146,0.586206896551724,0,1
1,14-Feb-2021,6,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,315,0.601910828025478,0,1
1,14-Feb-2021,7,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,269,0.630597014925373,0,1
1,14-Feb-2021,8,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,706,0.582978723404255,0,1
1,14-Feb-2021,9,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,76,0.653333333333333,0,1
1,14-Feb-2021,10,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,464,0.468682505399568,0,1
1,14-Feb-2021,11,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,451,0.593333333333333,0,1
1,14-Feb-2021,12,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,23,0.636363636363636,0,1
1,14-Feb-2021,13,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,353,0.241477272727273,0,1
1,14-Feb-2021,14,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,15,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,494,0.476673427991886,0,1
1,14-Feb-2021,16,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,462,0.522776572668113,0,1
1,14-Feb-2021,17,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,18,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,96,0.652631578947368,0,1
1,14-Feb-2021,19,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,568,0.393298059964727,0,1
1,14-Feb-2021,20,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,412,0.435523114355231,0,1
1,14-Feb-2021,21,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,512,0.63013698630137,0,1
1,14-Feb-2021,22,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,691,0.510144927536232,0,1
1,14-Feb-2021,23,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,669,0.501497005988024,0,1
1,14-Feb-2021,24,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,623,0.532154340836013,0,1
1,14-Feb-2021,25,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,655,0.507645259938838,0,1
1,14-Feb-2021,26,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,496,0.505050505050505,0,1
1,14-Feb-2021,27,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,611,0.247540983606557,0,1
1,14-Feb-2021,28,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,546,0.464220183486239,0,1
1,14-Feb-2021,29,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,653,0.610429447852761,0,1
1,14-Feb-2021,30,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,550,0.663023679417122,0,1
1,14-Feb-2021,31,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,238,0.388185654008439,0,1
1,14-Feb-2021,32,535,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,647,0.472136222910217,0,1
1,14-Feb-2021,33,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,307,0.415032679738562,0,1
1,14-Feb-2021,34,535,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,467,0.53862660944206,0,1
1,14-Feb-2021,35,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,809,0.351485148514851,0,1
1,14-Feb-2021,36,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,478,0.119496855345912,0,1
1,14-Feb-2021,37,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,276,0.367272727272727,0,1
1,14-Feb-2021,38,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,195,0.510309278350515,0,1
1,14-Feb-2021,39,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,53,0.557692307692308,0,1
1,14-Feb-2021,40,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,10,0.222222222222222,0,1
1,14-Feb-2021,41,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,363,0.433701657458564,0,1
1,14-Feb-2021,42,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,780,0.0783055198973042,0,1
1,14-Feb-2021,43,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,83,0.292682926829268,0,1
1,14-Feb-2021,44,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,123,0.60655737704918,0,1
1,14-Feb-2021,45,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,36,0.6,0,1
1,14-Feb-2021,46,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,815,0.535626535626536,0,1
1,14-Feb-2021,47,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,48,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,175,0.64367816091954,0,1
1,14-Feb-2021,49,45,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,152,0.874172185430464,0,1
1,14-Feb-2021,50,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,95,0.553191489361702,0,1
1,14-Feb-2021,51,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,52,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,649,0.666666666666667,0,1
1,14-Feb-2021,53,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,-1,NaN,0,1
1,14-Feb-2021,54,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,52,0.470588235294118,0,1
1,14-Feb-2021,55,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,508,0.485207100591716,0,1
1,14-Feb-2021,56,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,184,0.491803278688525,0,1
1,14-Feb-2021,57,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,39,0.578947368421053,0,1
1,14-Feb-2021,58,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,424,0.680851063829787,0,1
1,14-Feb-2021,59,45,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,52,0.392156862745098,0,1
1,14-Feb-2021,60,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,818,0.648714810281518,0,1
1,14-Feb-2021,61,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,510,0.516699410609037,0,1
1,14-Feb-2021,62,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,698,0.483500717360115,0,1
1,14-Feb-2021,63,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,113,0.455357142857143,0,1
1,14-Feb-2021,64,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,277,0.518115942028985,0,1
1,14-Feb-2021,65,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,337,0.511904761904762,0,1
1,14-Feb-2021,66,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,837,0.708133971291866,0,1
1,14-Feb-2021,67,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,0,Ran 68 as 67,276,0.516363636363636,0,1
1,14-Feb-2021,68,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,0,Ran 68 as 67,0,NaN,0,1
1,14-Feb-2021,69,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,512,0.516634050880626,0,1
1,14-Feb-2021,70,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,117,0.439655172413793,0,1
1,14-Feb-2021,71,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,260,0.444015444015444,0,1
1,14-Feb-2021,72,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,245,0.668032786885246,0,1
1,14-Feb-2021,73,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,505,0.436507936507937,0,1
1,14-Feb-2021,74,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,370,0.585365853658537,0,1
1,14-Feb-2021,75,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,202,0.552238805970149,0,1
1,14-Feb-2021,76,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,193,0.21875,0,1
1,14-Feb-2021,77,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,553,0.505434782608696,0,1
1,14-Feb-2021,78,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,317,0.373417721518987,0,1
1,14-Feb-2021,79,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,170,0.431952662721893,0,1
1,14-Feb-2021,80,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,480,0.632567849686848,0,1
1,14-Feb-2021,81,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,456,0.615384615384615,0,1
1,14-Feb-2021,82,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,408,0.363636363636364,0,1
1,14-Feb-2021,83,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,175,0.471264367816092,0,1
1,14-Feb-2021,84,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,9,0.5,0,1
1,14-Feb-2021,85,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,367,0.308743169398907,0,1
1,14-Feb-2021,86,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,15,0.571428571428571,0,1
1,14-Feb-2021,87,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,591,0.555932203389831,0,1
1,14-Feb-2021,88,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,545,0.365808823529412,0,1
1,14-Feb-2021,89,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,443,0.427601809954751,0,1
1,14-Feb-2021,90,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,157,0.615384615384615,0,1
1,14-Feb-2021,91,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,2,0,0,1
1,14-Feb-2021,92,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,0,NaN,0,1
1,14-Feb-2021,93,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,571,0.373684210526316,0,1
1,14-Feb-2021,94,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,346,0.469565217391304,0,1
1,14-Feb-2021,95,105,F,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,347,0.514450867052023,0,1
1,14-Feb-2021,96,105,M,2,02-14-2021-13-41-51__Y-Maze_535_1-86_Day1,1,,494,0.707910750507099,0,1
1,21-Feb-2021,1,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,2,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,658,0.569254185692542,0,1
1,21-Feb-2021,3,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,485,0.487603305785124,0,1
1,21-Feb-2021,4,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,507,0.466403162055336,0,1
1,21-Feb-2021,5,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,629,0.662420382165605,0,1
1,21-Feb-2021,6,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,543,0.363468634686347,0,1
1,21-Feb-2021,7,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,267,0.552631578947368,0,1
1,21-Feb-2021,8,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,655,0.536697247706422,0,1
1,21-Feb-2021,9,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,381,0.755263157894737,0,1
1,21-Feb-2021,10,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,508,0.564102564102564,0,1
1,21-Feb-2021,11,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,363,0.604972375690608,0,1
1,21-Feb-2021,12,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,698,0.440459110473458,0,1
1,21-Feb-2021,13,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,14,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,15,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,740,0.341001353179973,0,1
1,21-Feb-2021,16,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,860,0.442374854481956,0,1
1,21-Feb-2021,17,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,18,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1029,0.438715953307393,0,1
1,21-Feb-2021,19,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1141,0.455263157894737,0,1
1,21-Feb-2021,20,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,778,0.41956241956242,0,1
1,21-Feb-2021,21,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1065,0.593984962406015,0,1
1,21-Feb-2021,22,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,782,0.517285531370038,0,1
1,21-Feb-2021,23,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,551,0.576363636363636,0,1
1,21-Feb-2021,24,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,954,0.462749213011542,0,1
1,21-Feb-2021,25,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1106,0.397285067873303,0,1
1,21-Feb-2021,26,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,814,0.462484624846248,0,1
1,21-Feb-2021,27,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,536,0.403738317757009,0,1
1,21-Feb-2021,28,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,618,0.649918962722853,0,1
1,21-Feb-2021,29,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,974,0.532374100719424,0,1
1,21-Feb-2021,30,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1198,0.436925647451963,0,1
1,21-Feb-2021,31,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1156,0.506493506493506,0,1
1,21-Feb-2021,32,535,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1033,0.330426356589147,0,1
1,21-Feb-2021,33,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,442,0.45578231292517,0,1
1,21-Feb-2021,34,535,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,325,0.623456790123457,0,1
1,21-Feb-2021,35,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1003,0.441117764471058,0,1
1,21-Feb-2021,36,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,709,0.255649717514124,0,1
1,21-Feb-2021,37,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,880,0.533560864618885,0,1
1,21-Feb-2021,38,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,702,0.395149786019971,0,1
1,21-Feb-2021,39,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,869,0.561059907834101,0,1
1,21-Feb-2021,40,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,706,0.492198581560284,0,1
1,21-Feb-2021,41,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,897,0.670758928571429,0,1
1,21-Feb-2021,42,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,661,0.240909090909091,0,1
1,21-Feb-2021,43,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,719,0.664345403899721,0,1
1,21-Feb-2021,44,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,759,0.775725593667546,0,1
1,21-Feb-2021,45,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,437,0.545871559633027,0,1
1,21-Feb-2021,46,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,900,0.60845383759733,0,1
1,21-Feb-2021,47,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,48,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,798,0.464240903387704,0,1
1,21-Feb-2021,49,45,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,811,0.675308641975309,0,1
1,21-Feb-2021,50,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1016,0.590147783251232,0,1
1,21-Feb-2021,51,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,52,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,912,0.642151481888035,0,1
1,21-Feb-2021,53,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,54,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,630,0.559618441971383,0,1
1,21-Feb-2021,55,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,604,0.51575456053068,0,1
1,21-Feb-2021,56,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,706,0.497872340425532,0,1
1,21-Feb-2021,57,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,723,0.326869806094183,0,1
1,21-Feb-2021,58,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,503,0.442231075697211,0,1
1,21-Feb-2021,59,45,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,647,0.503095975232198,0,1
1,21-Feb-2021,60,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,975,0.758726899383984,0,1
1,21-Feb-2021,61,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,561,0.632142857142857,0,1
1,21-Feb-2021,62,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,1118,0.495076096687556,0,1
1,21-Feb-2021,63,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,885,0.572398190045249,0,1
1,21-Feb-2021,64,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,864,0.61297798377752,0,1
1,21-Feb-2021,65,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,771,0.602597402597403,0,1
1,21-Feb-2021,66,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,67,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,618,0.648298217179903,0,1
1,21-Feb-2021,68,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,798,0.538268506900878,0,1
1,21-Feb-2021,69,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,796,0.435220125786164,0,1
1,21-Feb-2021,70,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,431,0.4,0,1
1,21-Feb-2021,71,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,651,0.441538461538462,0,1
1,21-Feb-2021,72,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,611,0.560655737704918,0,1
1,21-Feb-2021,73,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,74,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,826,0.493333333333333,0,1
1,21-Feb-2021,75,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,429,0.675233644859813,0,1
1,21-Feb-2021,76,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,877,0.318493150684932,0,1
1,21-Feb-2021,77,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,861,0.53953488372093,0,1
1,21-Feb-2021,78,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,258,0.424124513618677,0,1
1,21-Feb-2021,79,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,394,0.541984732824427,0,1
1,21-Feb-2021,80,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,832,0.478941034897714,0,1
1,21-Feb-2021,81,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,82,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,671,0.247761194029851,0,1
1,21-Feb-2021,83,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,643,0.409657320872274,0,1
1,21-Feb-2021,84,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,376,0.498666666666667,0,1
1,21-Feb-2021,85,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,362,0.800554016620499,0,1
1,21-Feb-2021,86,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,355,0.709039548022599,0,1
1,21-Feb-2021,87,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,531,0.384905660377359,0,1
1,21-Feb-2021,88,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,718,0.430962343096234,0,1
1,21-Feb-2021,89,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,546,0.122935779816514,0,1
1,21-Feb-2021,90,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,675,0.375370919881306,0,1
1,21-Feb-2021,91,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,-1,NaN,0,1
1,21-Feb-2021,92,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,576,0.723478260869565,0,1
1,21-Feb-2021,93,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,867,0.416859122401848,0,1
1,21-Feb-2021,94,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,498,0.599597585513079,0,1
1,21-Feb-2021,95,105,F,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,549,0.39051094890511,0,1
1,21-Feb-2021,96,105,M,9,02-21-2021-15-33-48__Y-Maze_535_1-96_Day1,1,,742,0.663967611336032,0,1
1,27-Feb-2021,1,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,2,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,316,0.485714285714286,0,1
1,27-Feb-2021,3,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,418,0.330935251798561,0,1
1,27-Feb-2021,4,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,488,0.427104722792608,0,1
1,27-Feb-2021,5,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,352,0.316239316239316,0,1
1,27-Feb-2021,6,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,408,0.518427518427518,0,1
1,27-Feb-2021,7,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
1,27-Feb-2021,8,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,532,0.581920903954802,0,1
1,27-Feb-2021,9,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,273,0.639705882352941,0,1
1,27-Feb-2021,10,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,454,0.470198675496689,0,1
1,27-Feb-2021,11,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,419,0.722488038277512,0,1
1,27-Feb-2021,12,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,365,0.53021978021978,0,1
1,27-Feb-2021,13,535,F,15,02-27-2021-12-46-23__Y-Maze_535_15d_1-96_Day1,1,,-1,NaN,0,1
